contract_id,apply_dts,apply_amount,apply_month,login_origin,mobile_company,net_age,reapply_cnt,is_night_apply,is_workday_apply,is_worktime_apply,tg_location1,cid_prov_lvl,address_length,bank_prov_lvl,mobile_segment,age,gender,regaud_diffdays,login_diffdays,mobile_prov_lvl,job_type,mobile_cardmobile,addrcity_mobilecity,addrcity_compcity,mobilecity_compcity,cidcity_bankcity,rela1_lvl,rela2_lvl,rela3_lvl,addrcity_bankcity,target,tg_location,mobile_segment_2num
38073,180.0,1000.0,1,1,1,48.0,2,0,1,1,sdzj,,36,2.0,130,30,1,2606946.0,90,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,6.0,13
14067,358615.0,3000.0,6,1,1,15.0,1,0,0,0,sdzj,5.0,56,5.0,131,27,0,358615.0,92,5.0,1,1,1,1,1,0,2.0,1.0,1.0,0,0,6.0,13
20633,1272351.0,5000.0,6,1,2,18.0,1,0,1,1,xygj,5.0,33,3.0,138,41,0,1272351.0,81,3.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,5.0,13
16628,571.0,1000.0,1,3,2,52.0,1,0,1,0,yingyongbao,2.0,28,2.0,158,22,1,573.0,87,2.0,1,1,0,1,0,0,2.0,1.0,2.0,0,0,4.0,15
34039,1066.0,5000.0,1,1,1,43.0,1,0,1,1,xianshangdaikuan,3.0,39,3.0,131,33,1,1275.0,70,3.0,3,1,1,1,1,0,3.0,1.0,2.0,0,0,3.0,13
20243,188330.0,3000.0,6,1,2,116.0,1,0,1,1,ryt,2.0,26,2.0,136,26,1,188330.0,82,2.0,1,1,1,1,1,0,3.0,1.0,2.0,0,0,3.0,13
27400,691.0,1000.0,1,3,3,,1,0,0,0,yingyongbao,2.0,27,2.0,180,25,1,693.0,76,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,4.0,18
7438,1545.0,5000.0,6,1,2,,2,0,1,1,anxinj,4.0,35,4.0,138,30,1,1545.0,70,4.0,2,1,0,1,0,1,2.0,1.0,2.0,1,0,3.0,13
35867,747.0,4000.0,3,3,2,,2,0,0,0,anzhi,4.0,24,2.0,137,32,1,769.0,70,2.0,1,1,1,1,1,0,2.0,2.0,3.0,1,0,1.0,13
9849,324.0,3000.0,6,1,2,,2,0,1,1,xjbka,3.0,27,3.0,158,31,1,324.0,69,2.0,3,1,0,1,0,1,1.0,1.0,1.0,1,0,4.0,15
23568,815.0,1000.0,3,1,2,60.0,1,0,1,1,sdzj,2.0,33,2.0,159,39,1,1004.0,79,2.0,1,1,0,1,0,1,1.0,1.0,1.0,0,0,6.0,15
34598,588.0,3000.0,3,1,2,51.0,1,0,0,1,sdzj,3.0,58,3.0,135,21,0,808.0,70,3.0,3,1,1,1,1,1,1.0,2.0,2.0,1,1,6.0,13
38241,1145.0,5000.0,6,1,2,98.0,2,0,1,0,xinyxz,,49,3.0,152,33,0,2783831.0,66,3.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,1.0,15
18248,3376.0,4000.0,6,1,3,,1,0,0,1,xjbka,2.0,34,2.0,153,22,1,3376.0,84,2.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,4.0,15
6865,265.0,1000.0,1,1,2,,1,0,1,1,xygj,4.0,29,4.0,182,24,1,3899359.0,102,4.0,1,1,0,1,0,1,2.0,1.0,2.0,1,1,5.0,18
36333,71.0,2000.0,1,1,2,31.0,2,0,1,1,sdzj,,35,2.0,152,21,0,2749846.0,67,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,6.0,15
26594,376.0,1000.0,1,3,2,,1,0,0,1,xiaomi,1.0,16,1.0,135,28,1,379.0,76,1.0,1,1,1,1,1,0,1.0,1.0,2.0,1,0,1.0,13
37039,370.0,5000.0,6,1,2,42.0,2,0,0,0,xjbka,2.0,30,1.0,150,28,1,370.0,66,1.0,1,1,0,1,0,0,3.0,1.0,1.0,1,0,4.0,15
23893,9775.0,1000.0,1,1,2,,1,0,1,1,yijiexianjindai,2.0,43,2.0,139,35,1,9775.0,79,2.0,1,1,0,0,1,1,2.0,1.0,2.0,0,0,2.0,13
16010,956.0,4000.0,6,1,2,,1,0,1,1,dwcm,4.0,37,4.0,152,35,0,956.0,86,4.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,3.0,15
914,486.0,3000.0,6,1,2,,3,0,1,0,xygj,2.0,34,2.0,151,21,1,486.0,84,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,5.0,15
15919,513.0,3000.0,1,1,2,47.0,1,0,1,1,xygj,3.0,45,3.0,188,29,0,513.0,78,3.0,3,1,1,1,1,1,2.0,1.0,1.0,1,0,5.0,18
23652,518.0,5000.0,6,1,1,96.0,1,0,1,1,rongyitui,4.0,18,4.0,131,31,1,518.0,78,4.0,1,1,0,1,0,1,3.0,1.0,2.0,1,0,3.0,13
13389,66913.0,5000.0,6,1,2,136.0,1,0,1,1,zhongxinwanka,3.0,26,3.0,137,28,0,66913.0,92,3.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,1.0,13
36852,921.0,1000.0,1,3,2,41.0,1,0,0,1,yingyongbao,5.0,42,5.0,182,27,1,937.0,69,5.0,1,1,1,1,1,0,1.0,2.0,1.0,1,0,4.0,18
26689,622.0,2000.0,1,1,2,,1,0,0,1,huchilvxing,4.0,25,4.0,182,40,1,622.0,69,4.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,1.0,18
10568,632.0,4000.0,3,1,2,,2,0,1,1,anxinj,3.0,38,3.0,159,31,1,632.0,98,3.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,3.0,15
19695,530.0,3000.0,3,1,1,66.0,1,0,0,0,rongyitui,2.0,48,1.0,186,35,1,530.0,83,1.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,3.0,18
32308,407.0,1000.0,3,3,2,,1,0,1,0,xiaomi,4.0,33,4.0,150,24,1,423.0,72,4.0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,1.0,15
17107,992.0,4000.0,3,3,2,94.0,1,0,1,1,anzhi,4.0,28,4.0,151,28,1,1025.0,86,4.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,1.0,15
10397,47115.0,3000.0,3,1,1,,1,0,1,1,anxinj,4.0,39,4.0,186,29,1,47115.0,69,4.0,1,1,0,1,0,0,3.0,1.0,1.0,1,1,3.0,18
28981,768.0,5000.0,6,1,2,,1,0,1,1,sdzj,1.0,33,1.0,183,28,1,768.0,72,1.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,18
31090,363.0,3000.0,1,1,2,,1,0,1,0,,3.0,12,3.0,136,25,0,363.0,73,3.0,2,1,1,1,1,0,1.0,1.0,1.0,1,0,,13
27800,590.0,1000.0,1,1,2,38.0,1,0,1,1,xiaoxinyong,4.0,33,2.0,136,37,1,2333.0,75,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,2.0,13
19690,769.0,3000.0,3,3,2,33.0,1,0,1,0,yingyongbao,3.0,40,4.0,136,33,1,778.0,79,4.0,1,1,0,1,0,0,1.0,1.0,1.0,0,1,4.0,13
38250,72.0,3000.0,3,1,2,11.0,3,0,1,0,xygj,,49,2.0,182,21,1,5030869.0,93,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,5.0,18
7367,528.0,5000.0,6,1,2,,1,0,1,1,tqb,2.0,27,2.0,152,20,1,528.0,109,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,3.0,15
34000,514.0,5000.0,2,2,1,25.0,1,0,1,0,,4.0,32,4.0,185,33,1,528.0,74,4.0,3,1,1,1,1,0,3.0,1.0,1.0,0,0,,18
7456,626.0,1000.0,1,2,2,,1,0,1,1,,5.0,22,5.0,135,29,1,629.0,69,5.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,,13
21394,573.0,5000.0,3,1,2,,1,0,1,1,sdzj,2.0,39,5.0,152,32,1,573.0,80,5.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,6.0,15
16993,958.0,5000.0,3,3,2,11.0,1,0,1,0,yingyongbao,4.0,18,1.0,183,20,1,976.0,86,1.0,1,1,1,1,1,0,2.0,1.0,2.0,1,0,4.0,18
13744,579.0,5000.0,1,1,2,28.0,1,0,0,1,sdzj,2.0,31,2.0,150,31,0,579.0,91,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,6.0,15
12391,541.0,1000.0,1,2,2,76.0,1,0,1,1,,4.0,27,4.0,151,30,1,623.0,93,4.0,3,1,0,1,0,0,1.0,1.0,1.0,0,0,,15
6893,34889.0,3000.0,6,1,2,,1,0,1,1,anxinj,4.0,36,1.0,150,27,1,34889.0,75,4.0,1,1,0,1,0,0,1.0,1.0,2.0,1,0,3.0,15
14487,332020.0,3000.0,1,1,2,38.0,1,0,1,1,laijieqian,3.0,39,4.0,182,29,1,332020.0,93,4.0,3,1,0,1,0,0,1.0,1.0,1.0,0,0,3.0,18
28848,526.0,3000.0,3,1,2,26.0,1,0,1,0,jiandandaikuan,4.0,28,4.0,138,23,1,725.0,65,4.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,2.0,13
31048,12387.0,4000.0,6,1,1,83.0,1,0,1,0,nuoying,1.0,25,1.0,186,36,0,12387.0,72,1.0,1,1,0,1,0,1,1.0,1.0,2.0,1,0,1.0,18
15292,2413.0,3000.0,1,1,2,27.0,1,0,1,0,jieba,3.0,20,3.0,134,29,1,2413.0,88,3.0,3,1,1,1,1,1,1.0,1.0,2.0,1,1,3.0,13
26648,423.0,3000.0,3,3,2,,1,0,0,1,yingyongbao,3.0,35,3.0,134,25,1,441.0,76,3.0,1,1,0,1,0,0,2.0,1.0,1.0,0,0,4.0,13
24593,153947.0,5000.0,6,1,3,,1,0,1,1,sdzj,3.0,31,5.0,153,29,1,153947.0,79,5.0,1,0,1,0,0,0,2.0,1.0,1.0,1,0,6.0,15
24173,152951.0,3000.0,3,1,2,,1,0,1,1,jiandandaikuan,3.0,18,3.0,150,28,1,153464.0,81,3.0,1,1,1,1,1,0,2.0,1.0,2.0,1,0,2.0,15
7959,48232.0,1000.0,1,2,2,,2,0,1,1,,4.0,14,4.0,159,37,0,48237.0,70,4.0,4,1,1,0,0,0,3.0,1.0,1.0,0,0,,15
37884,424.0,5000.0,3,1,2,46.0,1,0,1,0,xiaoxinyong,5.0,38,5.0,151,20,1,502.0,68,5.0,3,1,1,1,1,0,1.0,1.0,1.0,0,0,2.0,15
12045,394.0,5000.0,3,1,1,76.0,1,0,1,1,sdzj,1.0,23,1.0,186,27,1,394.0,95,1.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,18
19793,420.0,5000.0,3,1,2,11.0,1,0,0,0,xygj,3.0,33,3.0,159,27,1,420.0,81,3.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,5.0,15
20939,655.0,1000.0,1,2,2,,1,0,1,1,,4.0,33,4.0,188,24,1,658.0,82,4.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,,18
31007,489.0,1500.0,1,1,2,19.0,1,0,1,1,nuoying,2.0,27,2.0,150,31,1,489.0,73,2.0,1,1,1,1,1,1,2.0,1.0,2.0,1,0,1.0,15
23030,47437.0,3000.0,3,1,2,29.0,1,0,1,1,sdzj,4.0,45,4.0,150,22,1,54143.0,80,4.0,4,1,1,1,1,0,1.0,1.0,1.0,1,1,6.0,15
31995,6334.0,3000.0,3,1,1,16.0,2,0,1,0,sdzj,,32,2.0,186,25,1,2603542.0,72,1.0,1,1,0,0,0,0,1.0,1.0,3.0,1,0,6.0,18
7468,549.0,1000.0,1,1,2,,2,0,1,1,xjbka,1.0,32,1.0,157,23,1,549.0,71,1.0,4,1,0,0,0,0,1.0,1.0,1.0,1,0,4.0,15
606,5287.0,3000.0,1,1,2,,1,0,1,1,xygj,3.0,42,3.0,159,21,1,5287.0,80,3.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,5.0,15
32701,462.0,2000.0,3,1,2,55.0,1,0,1,1,tqb,3.0,36,3.0,188,25,1,687.0,78,3.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,3.0,18
25434,431.0,2000.0,1,1,1,33.0,1,0,1,1,xianshangdaikuan,3.0,38,3.0,186,27,1,568.0,78,3.0,1,1,1,1,1,0,2.0,1.0,1.0,0,0,3.0,18
4564,4498.0,3000.0,6,1,2,,2,0,1,0,sdzj2?10000skip=true,4.0,31,4.0,187,32,0,4498.0,77,4.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,1.0,18
14871,632.0,4000.0,1,2,2,43.0,1,0,1,0,,5.0,31,5.0,157,28,1,652.0,88,5.0,2,1,1,1,1,0,3.0,1.0,1.0,0,0,,15
2360,993.0,2500.0,1,1,2,,1,0,1,1,xygj,4.0,38,4.0,152,23,1,993.0,116,4.0,2,1,0,1,0,1,1.0,1.0,1.0,1,0,5.0,15
28255,5748.0,3000.0,3,1,2,,1,0,1,1,haoxiangdai,2.0,35,2.0,139,35,1,5748.0,74,2.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,1.0,13
29748,450.0,2000.0,3,1,1,41.0,1,1,1,0,sdzj,4.0,21,2.0,130,21,1,450.0,73,4.0,1,1,0,1,0,0,1.0,1.0,2.0,1,1,6.0,13
23896,715.0,1000.0,1,1,2,24.0,1,0,1,1,xjbka,2.0,41,2.0,159,21,1,715.0,78,2.0,1,1,1,1,1,0,1.0,1.0,2.0,1,0,4.0,15
5312,582.0,3000.0,3,1,2,,2,0,0,1,anxinj,4.0,35,4.0,151,30,1,582.0,77,4.0,1,1,1,1,1,0,1.0,1.0,2.0,1,0,3.0,15
26752,2688.0,5000.0,1,1,2,158.0,1,0,0,1,haoxiangdai,3.0,27,3.0,138,30,0,2688.0,75,3.0,2,1,1,1,1,1,2.0,1.0,1.0,1,0,1.0,13
27478,562467.0,5000.0,3,1,2,11.0,1,1,1,0,xjbka,1.0,29,1.0,137,30,1,562468.0,74,1.0,3,1,0,0,1,0,1.0,1.0,2.0,0,1,4.0,13
15215,944.0,5000.0,6,1,2,12.0,1,0,1,1,zhongxinwanka,4.0,51,4.0,188,35,1,944.0,79,4.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,1.0,18
8749,2449.0,5000.0,6,1,2,,1,0,1,0,sdzj,2.0,56,2.0,151,29,1,2449.0,67,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,6.0,15
12246,478.0,5000.0,6,1,1,25.0,1,1,1,0,jieba,3.0,55,3.0,156,39,1,478.0,84,3.0,2,1,1,1,1,1,3.0,1.0,2.0,1,0,3.0,15
9665,341.0,2000.0,1,1,2,,1,0,0,1,dwcm,3.0,50,3.0,187,38,0,341.0,98,3.0,2,1,1,1,1,0,1.0,1.0,1.0,1,1,3.0,18
20693,2017293.0,5000.0,6,1,2,89.0,1,0,1,0,laijieqian,2.0,23,2.0,134,35,1,2017293.0,82,2.0,1,1,1,1,1,1,1.0,1.0,2.0,1,0,3.0,13
35208,1132.0,5000.0,3,3,2,,1,0,0,1,vivo,5.0,24,5.0,152,28,1,1138.0,69,5.0,4,1,0,1,0,0,1.0,2.0,1.0,1,0,3.0,15
22609,516.0,5000.0,3,1,2,31.0,1,0,0,1,rongyitui,2.0,32,2.0,152,26,1,516.0,83,2.0,1,1,0,0,1,0,3.0,1.0,1.0,0,0,3.0,15
21064,566.0,5000.0,6,1,2,160.0,1,0,1,1,laijieqian,2.0,19,2.0,139,33,1,566.0,81,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,3.0,13
14741,1000.0,5000.0,6,1,2,14.0,1,0,1,0,jieba,3.0,36,3.0,135,38,0,1000.0,85,3.0,3,1,1,0,0,1,3.0,1.0,1.0,1,0,3.0,13
5037,552.0,2000.0,6,1,2,,1,0,0,0,xinyxz,2.0,43,2.0,188,27,1,552.0,104,2.0,3,1,1,1,1,1,3.0,1.0,1.0,1,1,1.0,18
18028,494.0,1000.0,1,1,2,11.0,1,0,1,1,sdzj,4.0,16,3.0,150,26,1,494.0,78,4.0,2,1,1,1,1,0,1.0,1.0,1.0,0,0,6.0,15
936,1109.0,3000.0,6,1,1,,1,0,1,0,xygj,2.0,23,2.0,132,23,1,1109.0,136,2.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,5.0,13
8808,1399.0,3000.0,1,1,2,,2,0,1,1,wtnsu,2.0,39,2.0,151,25,1,1399.0,71,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,4.0,15
10391,1192.0,3000.0,3,1,2,,1,0,1,1,laijieqian,2.0,44,2.0,139,21,1,1192.0,99,2.0,1,1,1,1,1,0,1.0,1.0,1.0,1,1,3.0,13
15726,5041542.0,5000.0,6,1,2,15.0,2,0,1,1,xygj,5.0,46,5.0,151,22,1,5041542.0,89,5.0,1,1,0,1,0,0,2.0,1.0,1.0,1,0,5.0,15
32994,1110.0,5000.0,6,1,2,66.0,1,0,1,1,rongyitui,2.0,30,3.0,182,25,1,1111.0,71,2.0,1,1,0,0,0,0,1.0,1.0,2.0,0,0,3.0,18
1156,938.0,2000.0,1,1,2,,1,1,1,0,xygj,4.0,31,1.0,134,34,1,938.0,100,1.0,1,1,0,1,0,0,3.0,1.0,2.0,0,0,5.0,13
38161,410.0,1000.0,1,1,2,28.0,1,0,0,1,jieqianyong,2.0,29,2.0,139,40,1,565.0,69,2.0,1,1,1,1,1,0,2.0,1.0,2.0,0,0,1.0,13
31852,1180.0,3000.0,6,1,2,17.0,1,0,1,1,xjbka,3.0,23,3.0,151,21,1,1180.0,82,3.0,1,1,0,1,0,0,2.0,1.0,1.0,0,0,4.0,15
26759,715.0,2000.0,1,1,2,,1,0,0,1,jieba,4.0,22,4.0,138,26,0,715.0,76,4.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,3.0,13
9386,343.0,2000.0,1,1,2,,1,0,1,0,tqb,5.0,33,5.0,188,25,1,343.0,99,5.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,3.0,18
34959,52285.0,5000.0,3,1,2,32.0,2,0,0,1,wtnsu,,29,2.0,158,19,1,2797483.0,69,2.0,1,1,0,0,0,0,1.0,1.0,1.0,0,1,4.0,15
1726,430.0,1000.0,1,1,2,,2,0,1,1,wtnsu,2.0,39,2.0,158,30,1,430.0,92,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,4.0,15
25557,38885.0,3000.0,3,1,2,,1,0,0,1,sdzj,4.0,39,4.0,137,34,0,38885.0,77,4.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,6.0,13
15184,489.0,5000.0,3,1,2,,1,0,1,1,xjbka,4.0,33,1.0,139,28,1,489.0,100,1.0,1,1,0,1,0,0,1.0,1.0,1.0,1,1,4.0,13
14999,479.0,5000.0,6,1,3,10.0,1,0,1,1,jieba,2.0,23,2.0,180,31,1,479.0,88,2.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,3.0,18
1525,437.0,5000.0,6,1,1,,1,0,1,1,xygj,4.0,28,4.0,130,28,1,437.0,96,4.0,1,1,0,1,0,0,2.0,1.0,2.0,1,0,5.0,13
8898,484.0,5000.0,1,1,2,,2,0,1,1,zhixindu,2.0,24,2.0,182,26,1,484.0,68,2.0,1,1,0,1,0,1,1.0,1.0,1.0,1,0,1.0,18
26274,565.0,5000.0,6,1,2,,1,1,0,0,rongyitui,3.0,27,3.0,150,30,1,565.0,76,3.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,3.0,15
12184,226.0,2000.0,3,1,1,34.0,1,0,1,1,wtnsu,4.0,35,4.0,156,23,1,226.0,94,4.0,1,1,1,1,1,1,1.0,1.0,1.0,1,1,4.0,15
17223,398.0,5000.0,6,1,2,,1,0,1,0,51gjj,1.0,34,1.0,139,36,0,399.0,85,1.0,1,1,0,1,0,0,2.0,1.0,2.0,1,0,2.0,13
15190,671.0,5000.0,6,1,2,16.0,1,0,1,1,sdzj,3.0,26,3.0,157,22,1,671.0,88,3.0,2,1,1,1,1,1,2.0,1.0,2.0,1,0,6.0,15
991,24769.0,1000.0,1,1,2,,3,0,1,1,xygj,3.0,21,3.0,151,22,1,24769.0,104,3.0,1,1,1,1,1,1,2.0,1.0,2.0,1,0,5.0,15
24450,772.0,3000.0,3,3,2,22.0,1,0,1,1,yingyongbao,4.0,45,1.0,150,30,1,787.0,78,1.0,1,1,0,1,0,0,1.0,1.0,2.0,1,0,4.0,15
7612,606.0,3000.0,6,1,1,,2,0,1,1,xinyxz,4.0,54,1.0,186,26,1,606.0,71,1.0,1,1,1,1,1,0,2.0,1.0,2.0,1,0,1.0,18
13736,2939.0,5000.0,3,2,2,53.0,1,0,0,0,,2.0,42,2.0,183,26,1,2948.0,91,2.0,1,1,1,1,1,0,2.0,1.0,1.0,0,0,,18
18688,575.0,5000.0,6,1,2,17.0,1,0,0,0,ryt,3.0,38,2.0,152,34,1,575.0,83,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,3.0,15
17049,512.0,5000.0,6,1,2,57.0,1,0,1,1,xjbka,2.0,50,2.0,151,27,1,512.0,85,2.0,1,1,0,1,0,0,3.0,1.0,1.0,1,0,4.0,15
13719,731.0,1000.0,3,1,2,51.0,1,1,0,0,shanghaip2p,4.0,21,4.0,182,27,1,731.0,78,4.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,1.0,18
14013,747.0,5000.0,6,1,2,34.0,1,0,0,1,sdzj,4.0,41,4.0,183,29,1,747.0,87,4.0,1,1,0,1,0,0,3.0,1.0,1.0,0,0,6.0,18
37702,373.0,1000.0,1,1,2,10.0,1,0,1,1,sdzj,2.0,24,2.0,157,28,1,539.0,68,2.0,1,1,1,1,1,0,3.0,1.0,1.0,0,0,6.0,15
20966,427.0,3000.0,6,1,2,48.0,1,0,0,1,yuyongjinrong,1.0,35,1.0,159,23,1,427.0,80,1.0,1,1,1,1,1,0,2.0,1.0,1.0,1,1,2.0,15
2803,457.0,2000.0,3,1,2,,1,0,1,1,ryt,3.0,49,3.0,152,23,1,458.0,74,3.0,1,1,1,1,1,0,1.0,1.0,1.0,0,0,3.0,15
11531,299.0,5000.0,3,1,2,139.0,1,0,1,1,sdzj,2.0,34,2.0,137,30,1,299.0,68,2.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,13
22464,413.0,5000.0,3,1,1,112.0,1,0,1,1,51gjj,3.0,35,3.0,132,30,1,413.0,79,3.0,2,1,1,1,1,1,2.0,1.0,1.0,1,1,2.0,13
12964,766.0,3000.0,3,1,2,49.0,1,1,1,0,jieba,1.0,47,1.0,139,40,1,766.0,85,1.0,1,1,1,1,1,1,3.0,1.0,2.0,1,0,3.0,13
19858,349.0,3000.0,3,3,2,68.0,1,0,1,1,_360,5.0,30,5.0,152,25,1,373.0,82,5.0,1,1,1,1,1,1,1.0,1.0,1.0,1,0,1.0,15
16259,432.0,1000.0,1,2,2,85.0,1,0,1,1,,3.0,28,3.0,135,33,1,445.0,64,3.0,1,1,1,1,1,0,3.0,1.0,1.0,0,0,,13
30438,2078886.0,5000.0,6,1,2,96.0,1,0,1,1,51gjj,2.0,25,2.0,138,42,1,2078886.0,66,1.0,1,1,0,1,0,1,3.0,1.0,2.0,0,0,2.0,13
35344,142.0,3000.0,1,1,3,18.0,2,0,0,1,dwcm,,35,4.0,189,25,1,2986326.0,99,4.0,1,1,1,0,0,0,1.0,1.0,1.0,1,0,3.0,18
7118,239.0,5000.0,6,1,1,,1,1,1,0,xygj,2.0,39,2.0,186,29,1,239.0,101,2.0,1,1,1,1,1,0,3.0,1.0,1.0,1,0,5.0,18
1397,838957.0,1000.0,3,1,3,,2,0,1,1,wtnsu,3.0,54,3.0,180,22,1,838957.0,88,3.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,4.0,18
6980,892.0,5000.0,3,1,2,,1,0,1,1,dwcm,2.0,25,2.0,159,26,0,892.0,69,2.0,1,1,1,1,1,1,3.0,1.0,1.0,1,0,3.0,15
30477,96.0,4000.0,2,1,1,29.0,2,1,1,0,sdzj,,26,3.0,186,28,1,2374581.0,100,3.0,3,1,0,1,0,0,2.0,1.0,2.0,0,0,6.0,18
33732,893.0,1500.0,6,1,2,,1,0,1,1,anxinj,2.0,54,2.0,152,23,1,893.0,71,2.0,2,1,1,1,1,1,2.0,2.0,2.0,1,0,3.0,15
5643,564.0,5000.0,6,1,1,,1,0,1,1,wtnsu,3.0,49,3.0,155,41,1,564.0,103,3.0,2,1,1,1,1,1,3.0,1.0,1.0,1,1,4.0,15
20681,2699.0,1000.0,1,1,1,35.0,1,0,1,1,dwcm,2.0,27,2.0,186,27,1,2699.0,81,2.0,1,1,0,1,0,0,1.0,1.0,1.0,1,0,3.0,18
8986,400.0,3000.0,6,1,2,,1,0,1,1,anxinj,2.0,24,2.0,159,34,1,400.0,100,2.0,1,1,1,1,1,0,3.0,1.0,2.0,1,1,3.0,15
24102,537.0,5000.0,6,1,2,,1,0,1,0,nalijie,4.0,33,4.0,135,22,1,538.0,79,4.0,1,1,0,1,0,0,1.0,1.0,1.0,1,0,2.0,13
26165,624.0,5000.0,3,1,2,,2,1,0,0,sdzj,2.0,30,2.0,136,23,1,2451695.0,76,2.0,1,1,1,1,1,1,2.0,1.0,2.0,1,0,6.0,13
26112,385.0,5000.0,6,1,2,21.0,1,0,0,0,rongyitui,3.0,44,1.0,139,26,1,385.0,77,1.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,3.0,13
10372,24795.0,5000.0,6,1,2,,1,0,1,1,sdzj,2.0,41,2.0,158,24,1,24795.0,98,2.0,3,1,1,1,1,1,3.0,1.0,1.0,1,0,6.0,15
22202,500.0,5000.0,2,1,1,17.0,1,0,1,1,sdzj,3.0,32,3.0,155,32,1,602.0,81,3.0,1,1,1,1,1,0,3.0,1.0,1.0,0,0,6.0,15
7813,455.0,3000.0,6,1,1,,2,0,1,1,xjbka,1.0,27,1.0,185,24,1,455.0,101,1.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,4.0,18
861,204.0,5000.0,1,1,1,,1,0,1,0,xygj,2.0,21,2.0,132,25,0,205.0,70,2.0,1,1,1,1,1,1,2.0,1.0,1.0,1,0,5.0,13
28544,310.0,2000.0,2,1,2,,2,0,1,0,sdzj,,56,4.0,136,28,1,2577320.0,103,4.0,1,1,0,1,0,0,1.0,1.0,1.0,0,0,6.0,13
36776,7137.0,5000.0,3,2,2,77.0,3,0,0,1,,3.0,31,5.0,136,24,1,7146.0,69,5.0,1,1,1,0,0,0,3.0,1.0,1.0,0,0,,13
12449,2119.0,3000.0,3,3,2,13.0,1,0,1,0,yingyongbao,3.0,44,3.0,158,23,1,2278.0,95,3.0,1,1,1,1,1,1,2.0,1.0,2.0,1,0,4.0,15
32306,75865.0,3200.0,6,1,3,,1,0,1,1,jieba,4.0,31,4.0,133,21,1,75865.0,72,4.0,3,1,1,1,1,0,1.0,1.0,1.0,1,0,3.0,13
4682,4036.0,1000.0,6,1,2,,2,0,1,0,sdzj,4.0,38,4.0,139,44,1,4036.0,77,4.0,2,1,1,1,1,0,3.0,1.0,2.0,1,0,6.0,13
21980,38698.0,5000.0,3,1,2,59.0,1,0,1,0,rongyitui,1.0,19,1.0,136,28,1,38698.0,80,1.0,1,1,1,1,1,0,1.0,1.0,1.0,1,0,3.0,13
1915,5487.0,3000.0,6,1,1,,1,0,1,1,xygj,4.0,36,4.0,156,22,1,5487.0,71,4.0,1,1,1,1,1,0,2.0,1.0,1.0,1,0,5.0,15
5806,15474.0,5000.0,3,2,2,,1,0,1,1,,3.0,52,3.0,188,21,1,15486.0,103,1.0,3,1,0,1,0,0,1.0,1.0,1.0,0,0,,18
